postcode,latitude,longitude,altitude
4455,-26.180064,148.420101,0
4455,-26.549493,148.71723,0
4455,-26.156521,148.657503,0
4455,-26.491283,148.66563,0
4455,-25.989773,148.558988,0
4455,-26.578833,148.621352,0
4455,-26.354001,149.011914,0
4455,-26.759261,148.423537,0
4455,-26.422217,148.397419,0
4455,-26.270043,148.542531,0
4455,-26.48817,148.795724,0
4455,-26.573907,148.790592,0
4455,-26.743971,148.914409,0
4455,-27.601674,148.698765,0
4461,-26.602637,148.363184,0
4462,-26.549209,148.186897,0
4465,-26.968591,148.062548,0
4465,-25.924661,147.86951,0
4465,-26.487734,147.974992,0
4465,-26.995917,147.624919,0
4465,-26.500615,147.818673,0
4467,-26.446905,147.543855,0
4467,-25.824795,147.399923,0
4467,-26.423001,147.541299,0
4468,-26.087266,146.833194,0
4468,-26.415822,147.112706,0
4470,-26.647239,146.176789,0
4470,-26.401636,146.238329,0
4470,-26.084973,146.414653,0
4470,-26.226626,145.994288,0
4470,-26.948164,146.038048,0
4470,-26.676938,146.32546,0
4471,-27.37093,145.959624,0
4471,-27.794089,145.872384,0
4472,-24.424637,145.465854,0
4472,-24.713098,146.012894,0
4474,-25.909385,144.598632,0
4475,-26.630652,145.01525,0
4477,-25.794685,146.586608,0
4477,-25.067174,147.251664,0
4478,-25.479054,146.011909,0
4478,-25.105912,146.818423,0
4478,-25.06012,146.25005,0
4478,-25.340522,145.737033,0
4478,-24.849426,146.021197,0
4478,-25.042029,145.869101,0
4478,-25.541515,145.664242,0
4478,-24.884467,146.253211,0
4478,-24.54363,146.372079,0
4478,-25.16696,146.494846,0
4479,-26.645522,145.460966,0
4480,-26.668654,143.267376,0
4480,-26.613057,144.267204,0
4481,-25.393607,141.55373,0
4481,-26.323615,141.168992,0
4481,-25.421269,142.655413,0
4482,-25.898355,139.351645,0
4486,-28.585815,148.227609,0
4486,-28.971768,147.795123,0
4487,-27.505231,148.31586,0
4487,-28.033796,148.580377,0
4488,-28.031524,147.47786,0
4488,-27.997404,146.815458,0
4489,-27.24739,145.981713,0
4490,-28.843124,145.816249,0
4490,-27.653647,145.903593,0
4490,-28.068914,145.682771,0
4490,-28.647268,145.390143,0
4490,-27.399885,145.203562,0
4490,-28.934505,146.738268,0
4490,-27.899824,146.384889,0
4490,-28.707983,146.214473,0
4490,-28.539056,145.744842,0
4490,-28.483006,146.309377,0
4490,-27.968275,144.636217,0
4491,-28.169275,145.042128,0
4492,-27.783565,143.373975,0
4492,-28.51999,142.942004,0
4492,-28.094034,144.354576,0
4492,-27.710216,142.691683,0
4492,-27.771476,143.87153,0
4492,-27.995727,143.819869,0
4493,-28.996339,144.406584,0
4494,-28.420865,149.658021,0
4494,-28.189332,149.540195,0
4494,-28.201819,149.670207,0
4496,-28.443959,149.467729,0
4496,-28.494933,149.485122,0
4496,-28.48528,149.46429,0
4497,-28.604238,148.986787,0
4497,-28.634156,148.868644,0
4497,-28.357805,149.054571,0
4498,-28.214948,149.794723,0
4498,-28.416315,149.873146,0
4500,-27.292807,152.962376,0
4500,-27.31833,152.988227,0
4500,-27.310723,152.907684,0
4500,-27.301513,152.87636,0
4500,-27.287288,152.952112,0
4500,-27.304267,152.989087,0
4500,-27.306901,152.993382,0
4500,-27.291405,152.953713,0
4501,-27.281605,152.980942,0
4502,-27.26876,152.975593,0
4503,-27.226474,152.980732,0
4503,-27.272654,153.025911,0
4503,-27.25075,152.992606,0
4503,-27.225828,152.947552,0
4503,-27.258672,153.006916,0
4503,-27.255364,152.929729,0
4504,-27.186964,152.928542,0
4505,-27.17079,152.954767,0
4506,-27.147649,152.860468,0
4506,-27.114126,152.951854,0
4507,-27.045188,153.140879,0
4507,-27.063121,153.152865,0
4507,-27.087454,153.161686,0
4507,-26.943506,153.121925,0
4507,-26.909356,153.124445,0
4507,-27.027578,153.126296,0
4507,-27.028695,153.124349,0
4507,-27.070229,153.202457,0
4508,-27.196702,153.029501,0
4509,-27.232691,153.017319,0
4509,-27.220288,153.022987,0
4510,-27.129058,153.052258,0
4510,-27.089199,152.926597,0
4510,-27.085007,152.951707,0
4510,-27.097374,152.94898,0
4510,-27.001244,153.070349,0
4510,-27.033612,153.072427,0
4510,-27.064119,152.911299,0
4510,-27.107959,152.837003,0
4510,-27.033489,153.098146,0
4510,-27.112653,152.900717,0
4511,-27.084803,153.113383,0
4511,-27.063476,153.080637,0
4511,-27.079573,153.136577,0
4512,-27.011117,152.841028,0
4512,-27.038849,152.858994,0
4512,-27.046993,152.826673,0
4514,-26.848046,152.715349,0
4514,-26.8617,152.815532,0
4514,-26.860954,152.826874,0
4514,-26.987127,152.797781,0
4514,-27.018323,152.779059,0
4514,-27.006202,152.659615,0
4514,-27.009926,152.711981,0
4514,-26.964873,152.698716,0
4514,-26.878712,152.787712,0
4514,-26.926835,152.712554,0
4514,-26.96489,152.633236,0
4514,-26.954839,152.777875,0
4515,-26.959741,152.609621,0
4515,-27.027835,152.54493,0
4515,-26.660424,152.464714,0
4515,-26.94049,152.56432,0
4515,-26.553203,152.414575,0
4515,-26.698214,152.398287,0
4515,-26.883087,152.588364,0
4515,-26.934054,152.669152,0
4515,-26.875862,152.642827,0
4515,-26.84321,152.497677,0
4515,-26.928612,152.587053,0
4515,-26.947059,152.508454,0
4516,-27.015065,152.944523,0
4517,-26.952598,152.963955,0
4518,-26.897918,152.959204,0
4519,-26.857043,152.957162,0
4519,-26.884288,153.05717,0
4519,-26.808082,152.860914,0
4519,-26.845729,152.884585,0
4520,-27.225617,152.797905,0
4520,-27.395,152.873677,0
4520,-27.327982,152.802966,0
4520,-27.326359,152.864868,0
4520,-27.348378,152.902552,0
4520,-27.429865,152.864844,0
4520,-27.378419,152.815066,0
4520,-27.402083,152.814776,0
4520,-27.252739,152.778642,0
4520,-27.337717,152.76815,0
4520,-27.397168,152.783717,0
4520,-27.296314,152.850851,0
4520,-27.368845,152.850379,0
4520,-27.368845,152.850379,0
4520,-27.370213,152.887092,0
4520,-27.270358,152.802721,0
4520,-27.394964,152.851734,0
4520,-27.345193,152.87409,0
4521,-27.07184,152.808774,0
4521,-27.196196,152.82427,0
4521,-27.172506,152.824981,0
4521,-27.203109,152.749008,0
4521,-27.074359,152.769772,0
4521,-27.132252,152.774106,0
4521,-27.143427,152.817476,0
4521,-27.196622,152.860633,0
4550,-26.808565,152.963941,0
4550,-26.803472,152.937796,0
4551,-26.775377,153.113173,0
4551,-26.777639,153.13482,0
4551,-26.807507,153.052484,0
4551,-26.804636,153.130349,0
4551,-26.792249,153.111959,0
4551,-26.770692,153.122988,0
4551,-26.782893,153.134356,0
4551,-26.823016,153.119868,0
4551,-26.803578,153.138421,0
4551,-26.785862,153.095128,0
4551,-26.774066,153.053848,0
4551,-26.790229,153.140122,0
4551,-26.833233,153.106076,0
4551,-26.79444,153.142764,0
4552,-26.775957,152.892993,0
4552,-26.74035,152.896247,0
4552,-26.827538,152.813187,0
4552,-26.64003,152.685614,0
4552,-26.729579,152.71854,0
4552,-26.782137,152.716127,0
4552,-26.694311,152.803487,0
4552,-26.723511,152.768801,0
4552,-26.75086,152.739815,0
4552,-26.75842,152.852971,0
4552,-26.73108,152.871116,0
4552,-26.76108,152.788783,0
4552,-26.717934,152.817462,0
4552,-26.781812,152.822754,0
4553,-26.756517,152.932651,0
4553,-26.766784,153.014886,0
4553,-26.765037,152.962122,0
4553,-26.765037,152.962122,0
4553,-26.757844,153.059926,0
4554,-26.725961,152.957869,0
4554,-26.717333,153.002241,0
4555,-26.695853,152.987885,0
4555,-26.681989,152.903623,0
4555,-26.708419,152.931989,0
4555,-26.68639,152.95873,0
4556,-26.685821,153.050524,0
4556,-26.680346,153.01399,0
4556,-26.66233,153.035168,0
4556,-26.690248,153.024116,0
4556,-26.71506,153.059414,0
4556,-26.711518,153.046005,0
4557,-26.677686,153.117168,0
4557,-26.696362,153.092434,0
4558,-26.655187,153.098747,0
4558,-26.656994,153.054372,0
4558,-26.652713,153.08974,0
4558,-26.65511,153.086865,0
4559,-26.646035,153.035002,0
4559,-26.65073,153.001764,0
4559,-26.659647,152.923786,0
4559,-26.660957,152.96357,0
4560,-26.6223,153.041663,0
4560,-26.633757,152.950785,0
4560,-26.646398,152.94386,0
4560,-26.537605,152.901872,0
4560,-26.64265,152.890301,0
4560,-26.660923,152.883183,0
4560,-26.620232,152.930627,0
4560,-26.600915,152.932533,0
4560,-26.579534,152.920726,0
4560,-26.590834,152.968901,0
4560,-26.616715,152.901028,0
4560,-26.623295,152.866239,0
4560,-26.692535,152.895286,0
4560,-26.625807,152.959917,0
4560,-26.62222,152.941864,0
4560,-26.602475,152.967371,0
4560,-26.638053,152.923032,0
4560,-26.632857,153.000091,0
4560,-26.652434,152.917205,0
4561,-26.525907,152.928936,0
4561,-26.579019,153.010301,0
4561,-26.542633,152.97283,0
4561,-26.50859,152.95881,0
4561,-26.550846,153.00743,0
4561,-26.561202,152.956271,0
4561,-26.525975,153.022999,0
4562,-26.475165,152.796338,0
4562,-26.464484,152.993706,0
4562,-26.479256,152.929887,0
4562,-26.477184,152.952495,0
4562,-26.477296,153.008768,0
4562,-26.470204,153.065889,0
4563,-26.418798,152.854218,0
4563,-26.449302,152.766298,0
4563,-26.417401,152.910425,0
4563,-26.425173,152.953824,0
4563,-26.388501,152.956174,0
4563,-26.469133,152.821385,0
4563,-26.395876,152.982816,0
4564,-26.583856,153.096211,0
4564,-26.622195,153.090942,0
4564,-26.619769,153.07736,0
4564,-26.631033,153.076423,0
4565,-26.28624,152.993922,0
4565,-26.357514,153.006708,0
4565,-26.297707,152.937252,0
4565,-26.455052,153.074287,0
4565,-26.346323,152.921373,0
4565,-26.387939,153.028425,0
4566,-26.402039,153.064626,0
4567,-26.430258,153.105728,0
4567,-26.396175,153.089397,0
4567,-26.418479,153.108681,0
4567,-26.406582,153.104516,0
4568,-26.328915,152.858705,0
4568,-26.365826,152.853384,0
4569,-26.334574,152.822844,0
4570,-26.34524,152.674989,0
4570,-26.359522,152.563309,0
4570,-25.998421,152.673583,0
4570,-26.159492,152.667669,0
4570,-26.152885,152.671764,0
4570,-26.191802,152.818848,0
4570,-26.478683,152.565988,0
4570,-26.124603,152.574169,0
4570,-26.436763,152.733284,0
4570,-26.486853,152.705027,0
4570,-25.874015,152.263048,0
4570,-26.299486,152.647368,0
4570,-26.143974,152.740487,0
4570,-26.198579,152.752262,0
4570,-26.147944,152.622833,0
4570,-26.359846,152.744387,0
4570,-26.186272,152.907528,0
4570,-26.101521,152.639335,0
4570,-26.084421,152.58158,0
4570,-26.320531,152.680609,0
4570,-26.038001,152.732593,0
4570,-26.196191,152.717857,0
4570,-26.160454,152.575153,0
4570,-26.305184,152.679337,0
4570,-26.228095,152.69553,0
4570,-26.213581,152.518076,0
4570,-25.932044,152.44154,0
4570,-25.955162,152.601031,0
4570,-26.071765,152.790998,0
4570,-26.175361,152.769886,0
4570,-25.992842,152.563115,0
4570,-26.189352,152.660272,0
4570,-26.460114,152.676722,0
4570,-26.228044,152.670608,0
4570,-26.38728,152.677261,0
4570,-26.387811,152.647447,0
4570,-25.930942,152.59834,0
4570,-26.013351,152.765681,0
4570,-26.317171,152.717169,0
4570,-26.279781,152.664619,0
4570,-26.514388,152.498067,0
4570,-26.299912,152.582257,0
4570,-26.262581,152.662679,0
4570,-26.091943,152.49222,0
4570,-25.848465,152.303881,0
4570,-26.244652,152.56563,0
4570,-26.26441,152.642273,0
4570,-26.411091,152.662297,0
4570,-25.957244,152.495339,0
4570,-26.210092,152.682646,0
4570,-26.301921,152.611457,0
4570,-26.249372,152.74992,0
4570,-25.899533,152.475815,0
4570,-26.202624,152.624645,0
4570,-26.002851,152.753946,0
4570,-26.19637,152.840944,0
4570,-26.136467,152.681097,0
4570,-25.893843,152.528664,0
4570,-26.240651,152.620218,0
4570,-26.100481,152.747286,0
4570,-25.987282,152.544716,0
4570,-26.219652,152.57325,0
4570,-26.003264,152.43865,0
4570,-26.200243,152.644798,0
4570,-25.754983,152.486064,0
4570,-26.131111,152.663891,0
4570,-26.283237,152.760703,0
4570,-26.242532,152.677027,0
4570,-26.204782,152.591041,0
4570,-25.951383,152.541418,0
4570,-25.983187,152.848407,0
4570,-26.319474,152.781511,0
4570,-26.38858,152.749649,0
4570,-26.173073,152.643734,0
4570,-26.338562,152.552689,0
4570,-26.415001,152.604008,0
4570,-26.136785,152.708272,0
4570,-26.181106,152.688495,0
4570,-25.951251,152.917622,0
4570,-26.204093,152.438829,0
4570,-26.188022,152.620923,0
4570,-26.205026,152.607095,0
4570,-26.127145,152.807576,0
4570,-26.174185,152.824308,0
4570,-26.054374,152.392632,0
4570,-26.257911,152.734158,0
4571,-26.219743,152.931885,0
4571,-26.263911,152.875951,0
4572,-26.670635,153.108029,0
4573,-26.527219,153.090485,0
4573,-26.452849,153.101048,0
4573,-26.566597,153.092456,0
4573,-26.480613,153.095633,0
4573,-26.491911,153.09306,0
4573,-26.492298,153.072389,0
4573,-26.545795,153.099177,0
4573,-26.552011,153.098093,0
4574,-26.600831,152.762607,0
4574,-26.567247,152.764848,0
4574,-26.591434,152.728144,0
4574,-26.630506,152.767946,0
4574,-26.508502,152.736473,0
4574,-26.647147,152.817187,0
4575,-26.745513,153.117015,0
4575,-26.73495,153.132829,0
4575,-26.702848,153.128225,0
4575,-26.69683,153.125213,0
4575,-26.708915,153.129216,0
4575,-26.719989,153.133247,0
4575,-26.759388,153.12511,0
4580,-26.005381,153.057271,0
4580,-25.957633,152.979814,0
4580,-25.910843,153.006922,0
4581,-25.51083,153.123577,0
4581,-25.247222,153.151423,0
4581,-25.827732,153.067201,0
4581,-24.956129,153.309916,0
4581,-25.902126,153.092178,0
4600,-26.224964,152.268781,0
4600,-26.121675,152.186896,0
4600,-26.085073,152.237127,0
4600,-26.017454,152.23326,0
4600,-26.079534,152.328229,0
4601,-26.325215,152.166608,0
4601,-26.091506,152.056888,0
4601,-25.937606,151.970203,0
4601,-26.18254,152.068671,0
4601,-26.135246,152.010305,0
4601,-26.196945,152.123874,0
4601,-26.399383,152.272103,0
4601,-26.206945,152.027655,0
4601,-26.041126,152.048683,0
4601,-26.292283,152.334541,0
4605,-26.204516,151.885957,0
4605,-26.189047,151.850578,0
4605,-26.287502,151.932794,0
4605,-26.110098,151.827412,0
4605,-26.090578,151.88907,0
4605,-26.114706,151.934926,0
4605,-26.102398,151.800032,0
4605,-26.065392,151.862987,0
4605,-26.149528,151.877811,0
4605,-26.306836,152.01212,0
4605,-26.233776,151.9891,0
4605,-26.242721,151.942502,0
4605,-26.191276,151.894372,0
4605,-26.272996,152.03151,0
4605,-26.173637,151.821988,0
4605,-26.114717,151.887256,0
4605,-26.181716,151.952386,0
4605,-26.145567,151.846307,0
4605,-26.052197,151.830477,0
4605,-26.111758,151.775142,0
4606,-26.253777,151.812709,0
4606,-26.265877,151.76348,0
4606,-26.251821,151.88676,0
4606,-26.312512,151.803801,0
4606,-26.233077,151.768089,0
4606,-26.243548,151.72249,0
4606,-26.301067,151.725361,0
4606,-26.227082,151.845162,0
4606,-26.317254,151.87543,0
4608,-26.369266,151.938598,0
4608,-26.363763,151.754081,0
4608,-26.363267,151.820916,0
4608,-26.372098,151.652797,0
4608,-26.413299,151.815884,0
4610,-26.760017,151.631701,0
4610,-26.356479,151.534659,0
4610,-26.646962,151.706664,0
4610,-26.498426,151.935421,0
4610,-26.627626,151.788893,0
4610,-26.715448,151.508128,0
4610,-26.470859,151.381578,0
4610,-26.601546,151.905245,0
4610,-26.437356,151.88043,0
4610,-26.497747,151.825325,0
4610,-26.450938,151.597894,0
4610,-26.403101,151.304883,0
4610,-26.39477,151.243149,0
4610,-26.741796,151.744934,0
4610,-26.671766,151.817363,0
4610,-26.426288,151.648433,0
4610,-26.677367,151.726954,0
4610,-26.628646,151.933634,0
4610,-26.594807,151.766347,0
4610,-26.603219,151.427688,0
4610,-26.5406,151.836117,0
4610,-26.689216,151.656224,0
4610,-26.633618,151.60475,0
4610,-26.450796,151.829831,0
4610,-26.587266,151.834976,0
4610,-26.589477,151.673124,0
4611,-26.156007,151.750509,0
4611,-26.182688,151.775563,0
4612,-26.176778,151.69149,0
4612,-26.164549,151.724914,0
4612,-26.212658,151.72599,0
4612,-26.108698,151.713219,0
4612,-25.927438,151.612129,0
4613,-26.106878,151.6288,0
4613,-26.29473,151.261259,0
4613,-26.245479,151.433025,0
4613,-26.24631,151.482658,0
4613,-26.180453,151.648769,0
4613,-26.279558,151.619692,0
4613,-26.11067,151.532906,0
4613,-26.163253,151.602063,0
4613,-26.066559,151.547421,0
4613,-26.10675,151.594435,0
4614,-26.819705,151.895063,0
4614,-26.890285,151.887997,0
4614,-26.838993,151.979532,0
4615,-26.648199,151.946486,0
4615,-26.739146,151.806678,0
4615,-26.629502,152.097096,0
4615,-26.694254,152.041286,0
4615,-26.441584,152.189256,0
4615,-26.594115,152.012483,0
4615,-26.415985,152.116676,0
4615,-26.655006,151.881262,0
4615,-26.859386,151.794735,0
4615,-26.672995,151.999749,0
4615,-26.891676,151.792419,0
4615,-26.530805,152.063428,0
4615,-26.577115,152.02293,0
4615,-26.695004,152.02644,0
4615,-26.777575,151.964745,0
4615,-26.763226,151.849027,0
4615,-26.438154,151.961037,0
4615,-26.828857,151.676461,0
4615,-26.464888,152.077313,0
4620,-25.611275,152.325924,0
4620,-25.603215,152.262565,0
4620,-25.479688,152.338246,0
4620,-25.724026,152.225002,0
4620,-25.767329,152.35636,0
4620,-25.519274,152.444552,0
4620,-25.799666,152.123529,0
4620,-25.554615,152.318724,0
4620,-25.637935,152.241316,0
4620,-25.669215,152.310985,0
4621,-25.510983,152.045629,0
4621,-25.589377,152.183411,0
4621,-25.612337,151.890691,0
4621,-25.363847,151.987878,0
4621,-25.385169,152.045475,0
4621,-25.48157,152.00204,0
4621,-25.4745,151.864122,0
4621,-25.340399,152.11023,0
4621,-25.576631,152.128158,0
4621,-25.377561,151.812425,0
4621,-25.436667,152.069627,0
4625,-25.806808,151.670067,0
4625,-25.66657,151.792448,0
4625,-25.679987,151.816093,0
4625,-25.704258,151.635977,0
4625,-25.513199,151.455278,0
4625,-25.776347,151.855604,0
4625,-25.579631,151.664929,0
4625,-25.407428,151.407217,0
4625,-25.52354,151.762265,0
4625,-25.711338,151.690896,0
4625,-25.629139,151.504038,0
4625,-25.603822,151.561571,0
4625,-25.647587,151.913961,0
4625,-25.625429,151.610206,0
4625,-25.57899,151.760978,0
4625,-25.505638,151.808792,0
4625,-25.750421,151.572782,0
4625,-25.598499,151.480509,0
4625,-25.580143,151.614362,0
4625,-25.395491,151.777606,0
4625,-25.630482,151.551312,0
4625,-25.541608,151.653075,0
4625,-25.739628,151.718586,0
4625,-25.734306,151.524476,0
4625,-25.527729,151.525277,0
4625,-25.745047,151.936912,0
4625,-25.676228,151.657316,0
4625,-25.934819,151.373463,0
4625,-25.903678,151.714527,0
4625,-25.545244,151.713778,0
4625,-25.553737,151.856172,0
4625,-25.668938,151.571977,0
4625,-25.476208,151.642445,0
4626,-25.813563,151.205469,0
4626,-25.63297,151.279322,0
4626,-25.813563,151.205469,0
4626,-25.463838,151.309869,0
4626,-25.54732,151.108393,0
4626,-25.69535,151.228493,0
4626,-25.65949,151.048476,0
4626,-25.658239,151.330221,0
4626,-25.460568,151.398738,0
4626,-25.779872,150.81242,0
4626,-26.056341,151.00648,0
4626,-25.5206,151.343759,0
4626,-25.588965,151.296016,0
4626,-25.520103,151.219245,0
4626,-25.76187,151.337562,0
4626,-25.589209,151.36721,0
4626,-25.584629,151.211922,0
4627,-25.136637,151.129347,0
4627,-25.288528,151.139849,0
4627,-25.63328,150.774239,0
4627,-25.211296,151.129985,0
4627,-25.371967,151.122621,0
4627,-25.385128,151.249699,0
4627,-25.362586,150.718954,0
4627,-25.428969,151.177161,0
4627,-25.47654,151.209741,0
4627,-25.188107,151.002309,0
4630,-24.788266,151.231904,0
4630,-24.80637,151.157062,0
4630,-24.617427,150.943098,0
4630,-24.864758,151.237684,0
4630,-24.76568,150.845786,0
4630,-24.669779,150.872531,0
4630,-24.657726,151.435875,0
4630,-25.057197,151.045267,0
4630,-24.762616,150.641083,0
4630,-24.692829,151.306622,0
4630,-25.042737,151.135396,0
4630,-25.114256,151.248542,0
4630,-24.613868,151.105786,0
4630,-24.863085,151.121559,0
4630,-24.761327,151.035987,0
4630,-24.964665,151.131573,0
4630,-24.766974,151.163581,0
4630,-25.027406,150.8302,0
4630,-24.993127,151.141216,0
4630,-24.929556,151.226111,0
4630,-25.009217,151.269144,0
4630,-24.918977,151.133102,0
4630,-24.906604,151.297576,0
4630,-25.130077,151.352134,0
4650,-25.466599,152.656881,0
4650,-25.638213,152.602531,0
4650,-25.813247,152.61755,0
4650,-25.878045,152.655116,0
4650,-25.509848,152.803936,0
4650,-25.584371,152.719912,0
4650,-25.667591,152.895145,0
4650,-25.561375,152.745123,0
4650,-25.412576,152.437465,0
4650,-25.462955,152.73456,0
4650,-25.520497,152.556256,0
4650,-25.609451,152.620335,0
4650,-25.612564,152.643507,0
4650,-25.851273,152.556553,0
4650,-25.569553,152.59611,0
4650,-25.537632,152.71942,0
4650,-25.831803,152.541333,0
4650,-25.488641,152.729037,0
4650,-25.612137,152.872379,0
4650,-25.653784,152.674428,0
4650,-25.53768,152.704098,0
4650,-25.515881,152.661678,0
4650,-25.457778,151.796252,0
4650,-25.814673,152.469274,0
4650,-25.604634,152.590054,0
4650,-25.771473,152.546823,0
4650,-25.513708,152.63348,0
4650,-25.661934,152.620524,0
4650,-25.527411,152.697119,0
4650,-25.602563,152.563771,0
4650,-25.649934,152.569055,0
4650,-25.721244,152.906086,0
4650,-25.485848,152.758607,0
4650,-25.488634,152.710475,0
4650,-25.794645,152.690672,0
4650,-25.453497,152.841526,0
4650,-25.648618,152.660384,0
4650,-25.530199,152.850722,0
4650,-25.596594,152.458423,0
4650,-25.732647,152.582553,0
4650,-25.545677,152.682761,0
4650,-25.582214,152.651343,0
4650,-25.760195,152.958874,0
4650,-25.68142,152.874715,0
4650,-25.712932,152.846101,0
4650,-25.470867,152.735728,0
4650,-25.552351,152.60148,0
4650,-25.615353,152.529992,0
4655,-25.352719,152.890792,0
4655,-25.374911,152.84157,0
4655,-25.282608,152.727606,0
4655,-25.282019,152.747852,0
4655,-25.269736,152.748277,0
4655,-25.282292,152.813295,0
4655,-25.455144,152.92621,0
4655,-25.33708,153.199234,0
4655,-25.290392,152.850367,0
4655,-25.304229,152.835545,0
4655,-25.316443,152.801947,0
4655,-25.281981,152.841488,0
4655,-25.248169,152.8269,0
4655,-25.414452,152.911783,0
4655,-25.290468,152.856175,0
4655,-25.356852,152.788735,0
4655,-25.419304,152.75972,0
4655,-25.330184,152.71906,0
4655,-25.255093,152.690689,0
4655,-25.284245,152.870071,0
4655,-25.29337,152.893856,0
4655,-25.300495,152.821703,0
4655,-25.431128,152.742622,0
4655,-25.341856,152.772486,0
4655,-25.314486,152.86299,0
4659,-25.29264,152.626943,0
4659,-25.350685,152.641732,0
4659,-25.184233,152.614149,0
4659,-25.184233,152.614149,0
4659,-25.273406,152.580724,0
4659,-25.331732,152.580229,0
4659,-25.317481,152.562412,0
4659,-25.249489,152.544261,0
4660,-25.203235,152.328931,0
4660,-25.21521,152.233998,0
4660,-25.196679,152.53704,0
4660,-25.309574,152.461909,0
4660,-25.236463,152.27804,0
4660,-25.16261,152.211508,0
4660,-25.231778,152.301006,0
4660,-25.283616,152.146054,0
4660,-25.114558,152.279525,0
4660,-25.102132,152.373237,0
4660,-25.085883,152.239353,0
4660,-25.225797,152.317806,0
4660,-25.194606,152.187643,0
4660,-25.236065,152.38616,0
4660,-25.328046,152.266503,0
4660,-25.073526,152.284751,0
4660,-25.168346,152.241392,0
4660,-25.097625,152.166165,0
4660,-25.175142,152.367964,0
4660,-25.268556,152.305952,0
4660,-25.101838,152.560099,0
4662,-25.347212,152.59878,0
4670,-24.843687,152.024909,0
4670,-24.952376,152.36214,0
4670,-24.867078,152.385732,0
4670,-24.890477,152.373881,0
4670,-24.881847,152.312547,0
4670,-24.74144,152.161231,0
4670,-24.814936,152.462986,0
4670,-24.896386,152.241281,0
4670,-24.847573,152.081434,0
4670,-24.866109,152.348847,0
4670,-24.912521,152.367248,0
4670,-24.853431,152.380129,0
4670,-24.856719,152.345006,0
4670,-24.87385,152.362622,0
4670,-24.87106,152.335456,0
4670,-24.763702,152.405582,0
4670,-24.936598,152.444479,0
4670,-24.95801,152.483243,0
4670,-24.885627,152.482509,0
4670,-25.003765,152.114098,0
4670,-24.987191,152.380737,0
4670,-24.900849,152.488669,0
4670,-24.779813,152.366767,0
4670,-24.987836,152.147093,0
4670,-24.84883,152.319021,0
4670,-24.867985,152.478521,0
4670,-24.847968,152.384689,0
4670,-24.91642,152.318991,0
4670,-24.877518,152.37441,0
4670,-25.049023,152.394428,0
4670,-24.815489,152.274737,0
4670,-24.871978,152.323198,0
4670,-24.802029,152.442903,0
4670,-24.720429,152.263832,0
4670,-24.749099,152.184696,0
4670,-24.656522,152.060817,0
4670,-24.884405,152.347177,0
4670,-25.002505,152.190194,0
4670,-24.831023,152.427938,0
4670,-24.805242,152.399517,0
4670,-24.873958,152.262334,0
4670,-24.978577,152.188299,0
4670,-24.931886,152.169861,0
4670,-24.886267,152.335656,0
4670,-24.902509,152.365568,0
4670,-24.883749,152.355434,0
4670,-24.639152,152.014446,0
4670,-24.7645,152.276017,0
4670,-24.544293,152.068789,0
4670,-24.874903,152.411697,0
4671,-25.079428,151.67995,0
4671,-25.214787,152.036765,0
4671,-24.95524,152.057518,0
4671,-24.986089,152.071915,0
4671,-25.040057,151.885797,0
4671,-24.951617,151.952716,0
4671,-24.980601,152.044083,0
4671,-25.142079,151.838288,0
4671,-25.047558,152.019495,0
4671,-25.113097,152.038565,0
4671,-24.818239,151.589298,0
4671,-24.993385,151.960164,0
4671,-25.310208,151.897089,0
4671,-25.066007,151.892387,0
4671,-24.828389,151.707268,0
4671,-24.810149,151.833346,0
4671,-24.971887,152.012425,0
4671,-24.998427,151.980875,0
4671,-24.750385,151.548274,0
4671,-24.887138,151.911926,0
4671,-25.004768,151.817928,0
4671,-25.173088,151.970426,0
4671,-25.176565,151.64283,0
4671,-25.250098,151.438395,0
4671,-25.052638,151.806838,0
4671,-25.038779,151.720129,0
4671,-25.027236,151.951829,0
4671,-25.037271,151.96782,0
4671,-25.136477,151.932838,0
4671,-25.048038,151.929106,0
4671,-24.882309,151.684709,0
4671,-25.002347,151.926836,0
4671,-25.07051,151.996078,0
4671,-25.062708,151.65013,0
4671,-24.988078,151.62595,0
4673,-24.686568,152.165161,0
4673,-24.722992,152.008026,0
4673,-24.72125,152.113074,0
4674,-24.473289,151.948748,0
4674,-24.616749,151.846085,0
4674,-24.417237,151.964588,0
4674,-24.504664,151.857717,0
4674,-24.545759,151.820515,0
4674,-24.416519,151.848174,0
4674,-24.629975,151.914469,0
4674,-24.502409,152.027805,0
4674,-24.424259,151.818734,0
4676,-24.62626,151.59192,0
4676,-24.529714,151.754149,0
4677,-24.212505,151.903352,0
4677,-24.292033,151.779995,0
4677,-24.1047,151.713784,0
4677,-24.32865,151.560589,0
4677,-24.37953,151.678266,0
4677,-24.248015,151.853697,0
4677,-24.168549,151.881371,0
4678,-24.243194,151.495847,0
4678,-24.033751,151.493277,0
4678,-24.10257,151.64218,0
4678,-24.084266,151.649876,0
4680,-23.856785,151.271287,0
4680,-23.895629,151.203773,0
4680,-23.999181,151.31773,0
4680,-23.947793,151.355077,0
4680,-24.38734,151.193564,0
4680,-24.215069,151.248235,0
4680,-24.530189,151.384027,0
4680,-23.942588,151.221904,0
4680,-23.872484,151.192943,0
4680,-23.849313,151.231154,0
4680,-24.00707,151.200583,0
4680,-23.875755,151.219622,0
